Island,lat,lon
BI,20.352632,-156.453051
BI,20.352727,-156.452868
BI,20.353508,-156.451356
BI,20.353651,-156.45108
BI,20.353892,-156.450621
BI,20.354037,-156.450346
BI,20.354474,-156.449521
BI,20.354622,-156.449244
BI,20.35487,-156.448782
BI,20.354997,-156.448547
BI,20.355073,-156.448407
BI,20.355215,-156.448148
BI,20.355459,-156.447706
BI,20.355606,-156.44744
BI,20.356055,-156.446635
BI,20.356205,-156.446367
BI,20.356457,-156.445921
BI,20.356608,-156.445654
BI,20.357451,-156.44418
BI,20.357553,-156.444002
BI,20.357759,-156.443646
BI,20.357863,-156.443468
BI,20.358279,-156.442758
BI,20.358383,-156.442581
BI,20.358593,-156.442227
BI,20.358698,-156.44205
BI,20.359544,-156.44064
BI,20.35965,-156.440464
BI,20.359864,-156.440113
BI,20.359971,-156.439937
BI,20.360401,-156.439237
BI,20.360509,-156.439062
BI,20.360726,-156.438713
BI,20.360835,-156.438539
BI,20.36171,-156.437149
BI,20.36182,-156.436975
BI,20.362041,-156.436629
BI,20.362151,-156.436456
BI,20.362596,-156.435766
BI,20.362707,-156.435594
BI,20.362932,-156.43525
BI,20.363044,-156.435078
BI,20.363947,-156.433708
BI,20.364061,-156.433537
BI,20.364288,-156.433196
BI,20.364403,-156.433026
BI,20.364861,-156.432346
BI,20.364976,-156.432177
BI,20.365207,-156.431838
BI,20.365323,-156.431669
BI,20.366255,-156.43032
BI,20.366371,-156.430152
BI,20.366606,-156.429816
BI,20.366724,-156.429649
BI,20.367196,-156.42898
BI,20.367315,-156.428813
BI,20.367553,-156.42848
BI,20.367672,-156.428313
BI,20.368631,-156.426987
BI,20.368751,-156.426821
BI,20.368993,-156.426491
BI,20.369114,-156.426326
BI,20.3696,-156.425668
BI,20.369722,-156.425504
BI,20.369967,-156.425176
BI,20.37009,-156.425013
BI,20.371107,-156.423667
BI,20.371293,-156.423422
BI,20.371606,-156.423013
BI,20.371794,-156.422768
BI,20.37236,-156.422035
BI,20.372552,-156.421789
BI,20.372841,-156.421419
BI,20.372927,-156.421309
BI,20.373117,-156.421068
BI,20.373206,-156.420956
BI,20.37345,-156.420649
BI,20.373881,-156.420111
BI,20.374169,-156.419752
BI,20.374868,-156.418889
BI,20.375095,-156.418612
BI,20.375472,-156.418152
BI,20.375699,-156.417878
BI,20.376382,-156.417056
BI,20.376611,-156.416782
BI,20.376993,-156.416328
BI,20.377224,-156.416057
BI,20.377926,-156.415233
BI,20.378151,-156.41497
BI,20.378528,-156.414535
BI,20.378754,-156.414274
BI,20.379436,-156.413494
BI,20.379664,-156.413235
BI,20.380046,-156.412803
BI,20.380281,-156.412539
BI,20.380998,-156.411739
BI,20.381401,-156.411292
BI,20.381943,-156.410695
BI,20.382073,-156.410552
BI,20.382328,-156.410275
BI,20.382456,-156.410136
BI,20.382961,-156.409591
BI,20.383087,-156.409455
BI,20.383341,-156.409184
BI,20.383468,-156.409049
BI,20.384488,-156.40797
BI,20.384616,-156.407835
BI,20.384872,-156.407567
BI,20.385,-156.407433
BI,20.385515,-156.406898
BI,20.385644,-156.406765
BI,20.385903,-156.406499
BI,20.386033,-156.406367
BI,20.38717,-156.40521
BI,20.387313,-156.405066
BI,20.387599,-156.404778
BI,20.387742,-156.404635
BI,20.388317,-156.404063
BI,20.388461,-156.40392
BI,20.38875,-156.403636
BI,20.388895,-156.403494
BI,20.390056,-156.402363
BI,20.390202,-156.402222
BI,20.390494,-156.401941
BI,20.39064,-156.401801
BI,20.391226,-156.401243
BI,20.391373,-156.401104
BI,20.391668,-156.400826
BI,20.391816,-156.400688
BI,20.393037,-156.39955
BI,20.393262,-156.399342
BI,20.393637,-156.398996
BI,20.393862,-156.398789
BI,20.394561,-156.398191
BI,20.394787,-156.397974
BI,20.395127,-156.397661
BI,20.395245,-156.397557
BI,20.39525,-156.397294
BI,20.395232,-156.39713
BI,20.395145,-156.396439
BI,20.395079,-156.395887
BI,20.394954,-156.39478
BI,20.394895,-156.394227
BI,20.39482,-156.393472
BI,20.394801,-156.393284
BI,20.394766,-156.392906
BI,20.394748,-156.392717
BI,20.394612,-156.391207
BI,20.394595,-156.391018
BI,20.394563,-156.39064
BI,20.394548,-156.390451
BI,20.394487,-156.389695
BI,20.394472,-156.389506
BI,20.394443,-156.389128
BI,20.394429,-156.388939
BI,20.394321,-156.387425
BI,20.394308,-156.387235
BI,20.394283,-156.386853
BI,20.394271,-156.386662
BI,20.394223,-156.385898
BI,20.394212,-156.385707
BI,20.39419,-156.385325
BI,20.39418,-156.385134
BI,20.3941,-156.383606
BI,20.39409,-156.383415
BI,20.394072,-156.383033
BI,20.394063,-156.382842
BI,20.39403,-156.382077
BI,20.394023,-156.381886
BI,20.394008,-156.381504
BI,20.394001,-156.381312
BI,20.393947,-156.379704
BI,20.393936,-156.379314
BI,20.393918,-156.378663
BI,20.393909,-156.378272
BI,20.393884,-156.377101
BI,20.393877,-156.37671
BI,20.393868,-156.376059
BI,20.393864,-156.375733
BI,20.393863,-156.375601
BI,20.393858,-156.374877
BI,20.393856,-156.374557
BI,20.393854,-156.374075
BI,20.393853,-156.373753
BI,20.393853,-156.373632
BI,20.393854,-156.373319
BI,20.393857,-156.372784
BI,20.393859,-156.372471
BI,20.393869,-156.37153
BI,20.393873,-156.371217
BI,20.393881,-156.370695
BI,20.393886,-156.370381
BI,20.393922,-156.368657
BI,20.393927,-156.368448
BI,20.393937,-156.368031
BI,20.393943,-156.367822
BI,20.393969,-156.366986
BI,20.393976,-156.366777
BI,20.393991,-156.36636
BI,20.393999,-156.366151
BI,20.394068,-156.36448
BI,20.394077,-156.364272
BI,20.394096,-156.363854
BI,20.394106,-156.363645
BI,20.394149,-156.362811
BI,20.39416,-156.362602
BI,20.394184,-156.362185
BI,20.394196,-156.361976
BI,20.394299,-156.360308
BI,20.394313,-156.360099
BI,20.394341,-156.359682
BI,20.394355,-156.359474
BI,20.394415,-156.35864
BI,20.394431,-156.358432
BI,20.394463,-156.358015
BI,20.39448,-156.357807
BI,20.394617,-156.356142
BI,20.394634,-156.355933
BI,20.394671,-156.355517
BI,20.39469,-156.355309
BI,20.394767,-156.354477
BI,20.394787,-156.354269
BI,20.394827,-156.353853
BI,20.394848,-156.353646
BI,20.39502,-156.351984
BI,20.395042,-156.351776
BI,20.395087,-156.351361
BI,20.39511,-156.351153
BI,20.395204,-156.350323
BI,20.395228,-156.350116
BI,20.395277,-156.349701
BI,20.395302,-156.349494
BI,20.395508,-156.347836
BI,20.395534,-156.347629
BI,20.395588,-156.347215
BI,20.395615,-156.347008
BI,20.395726,-156.34618
BI,20.395755,-156.345973
BI,20.395812,-156.34556
BI,20.395842,-156.345353
BI,20.396089,-156.343649
BI,20.396135,-156.343339
BI,20.396212,-156.342822
BI,20.39626,-156.342512
BI,20.396404,-156.341582
BI,20.396454,-156.341271
BI,20.396537,-156.340752
BI,20.396579,-156.340492
BI,20.396605,-156.340336
BI,20.396657,-156.340032
BI,20.396744,-156.339521
BI,20.396797,-156.339215
BI,20.39696,-156.338292
BI,20.397006,-156.338036
BI,20.397035,-156.337879
BI,20.397111,-156.337379
BI,20.397158,-156.337069
BI,20.397303,-156.336139
BI,20.397352,-156.335828
BI,20.397435,-156.335309
BI,20.397478,-156.335049
BI,20.397503,-156.334895
BI,20.397553,-156.334602
BI,20.397637,-156.33411
BI,20.397688,-156.333815
BI,20.397845,-156.332927
BI,20.397898,-156.332631
BI,20.397987,-156.332138
BI,20.398041,-156.331842
BI,20.398345,-156.330213
BI,20.398383,-156.330016
BI,20.398458,-156.329621
BI,20.398496,-156.329424
BI,20.398652,-156.328636
BI,20.398691,-156.328439
BI,20.39877,-156.328045
BI,20.398811,-156.327849
BI,20.399136,-156.326276
BI,20.399178,-156.326079
BI,20.399261,-156.325687
BI,20.399303,-156.32549
BI,20.399474,-156.324706
BI,20.399517,-156.32451
BI,20.399604,-156.324118
BI,20.399649,-156.323922
BI,20.400005,-156.322357
BI,20.400051,-156.322162
BI,20.400142,-156.321771
BI,20.400188,-156.321576
BI,20.400374,-156.320795
BI,20.400421,-156.3206
BI,20.400516,-156.32021
BI,20.400564,-156.320016
BI,20.400626,-156.319759
BI,20.400669,-156.319326
BI,20.400691,-156.319114
BI,20.400869,-156.317401
BI,20.400884,-156.317262
BI,20.400914,-156.316984
BI,20.400929,-156.316845
BI,20.40099,-156.316289
BI,20.401006,-156.31615
BI,20.401038,-156.315872
BI,20.401054,-156.315733
BI,20.401185,-156.314622
BI,20.401202,-156.314483
BI,20.401235,-156.314206
BI,20.401253,-156.314067
BI,20.401322,-156.313512
BI,20.40134,-156.313373
BI,20.401375,-156.313096
BI,20.401396,-156.312937
BI,20.401439,-156.312614
BI,20.401495,-156.312138
BI,20.401534,-156.311822
BI,20.401717,-156.310373
BI,20.401741,-156.310192
BI,20.401788,-156.309829
BI,20.401812,-156.309648
BI,20.401911,-156.308924
BI,20.40194,-156.308711
BI,20.401933,-156.30842
BI,20.401872,-156.306877
BI,20.401859,-156.306491
BI,20.401836,-156.305719
BI,20.401826,-156.305333
BI,20.401814,-156.304764
BI,20.401809,-156.30445
BI,20.401801,-156.303928
BI,20.401797,-156.303615
BI,20.401787,-156.302674
BI,20.401785,-156.302361
BI,20.401782,-156.301838
BI,20.401781,-156.301577
BI,20.401781,-156.301472
BI,20.401781,-156.300317
BI,20.401781,-156.300212
BI,20.401782,-156.299951
BI,20.401785,-156.299428
BI,20.401787,-156.299115
BI,20.401797,-156.298175
BI,20.401801,-156.297861
BI,20.401809,-156.297339
BI,20.401814,-156.297025
BI,20.401827,-156.296398
BI,20.401835,-156.296049
BI,20.401851,-156.295466
BI,20.401861,-156.295116
BI,20.401895,-156.294067
BI,20.401907,-156.293717
BI,20.401929,-156.293134
BI,20.401943,-156.292785
BI,20.401998,-156.291511
BI,20.402016,-156.29114
BI,20.402043,-156.290582
BI,20.402053,-156.290394
BI,20.402097,-156.289455
BI,20.402116,-156.289074
BI,20.402159,-156.288309
BI,20.402182,-156.287927
BI,20.402381,-156.284869
BI,20.402408,-156.284487
BI,20.402465,-156.283723
BI,20.402495,-156.283341
BI,20.402624,-156.281814
BI,20.402658,-156.281432
BI,20.402729,-156.280669
BI,20.402766,-156.280288
BI,20.402938,-156.278626
BI,20.40296,-156.278418
BI,20.403005,-156.278003
BI,20.403028,-156.277796
BI,20.403122,-156.276966
BI,20.403146,-156.276758
BI,20.403195,-156.276343
BI,20.403221,-156.276136
BI,20.403426,-156.274478
BI,20.403452,-156.274271
BI,20.403506,-156.273857
BI,20.403533,-156.27365
BI,20.403644,-156.272822
BI,20.403673,-156.272616
BI,20.403731,-156.272202
BI,20.40376,-156.271995
BI,20.404007,-156.270291
BI,20.404053,-156.269981
BI,20.40413,-156.269464
BI,20.404178,-156.269154
BI,20.404322,-156.268224
BI,20.404372,-156.267913
BI,20.404455,-156.267394
BI,20.404506,-156.267081
BI,20.404546,-156.266846
BI,20.404608,-156.26648
BI,20.40464,-156.266297
BI,20.404769,-156.265562
BI,20.404802,-156.265378
BI,20.404868,-156.265011
BI,20.404901,-156.264827
BI,20.405174,-156.263357
BI,20.405208,-156.263173
BI,20.405278,-156.262806
BI,20.405313,-156.262622
BI,20.405456,-156.261889
BI,20.405491,-156.261711
BI,20.405565,-156.261333
BI,20.405601,-156.261127
BI,20.405656,-156.26082
BI,20.405684,-156.260666
BI,20.405908,-156.259436
BI,20.405965,-156.259129
BI,20.406082,-156.258514
BI,20.406141,-156.258208
BI,20.406384,-156.256981
BI,20.406446,-156.256675
BI,20.406572,-156.256063
BI,20.406636,-156.255757
BI,20.406898,-156.254535
BI,20.406931,-156.254382
BI,20.406998,-156.254077
BI,20.407031,-156.253925
BI,20.407167,-156.253315
BI,20.407201,-156.253162
BI,20.40727,-156.252858
BI,20.407305,-156.252706
BI,20.407679,-156.251081
BI,20.407726,-156.250878
BI,20.407822,-156.250473
BI,20.40787,-156.25027
BI,20.408066,-156.24946
BI,20.408115,-156.249258
BI,20.408215,-156.248853
BI,20.408265,-156.248651
BI,20.408673,-156.247036
BI,20.408724,-156.246834
BI,20.408828,-156.246431
BI,20.408881,-156.24623
BI,20.409093,-156.245425
BI,20.409146,-156.245223
BI,20.409254,-156.244821
BI,20.409309,-156.24462
BI,20.40975,-156.243015
BI,20.409805,-156.242815
BI,20.409917,-156.242414
BI,20.409974,-156.242214
BI,20.410203,-156.241413
BI,20.41026,-156.241214
BI,20.410377,-156.240814
BI,20.410435,-156.240615
BI,20.410909,-156.23902
BI,20.410968,-156.238821
BI,20.411089,-156.238422
BI,20.41115,-156.238224
BI,20.411395,-156.237429
BI,20.411456,-156.23723
BI,20.411581,-156.236834
BI,20.411644,-156.236636
BI,20.412166,-156.235002
BI,20.412262,-156.234705
BI,20.412423,-156.234209
BI,20.412521,-156.233912
BI,20.412816,-156.233021
BI,20.412915,-156.232722
BI,20.413083,-156.232224
BI,20.413169,-156.231971
BI,20.41322,-156.231821
BI,20.413319,-156.231536
BI,20.413488,-156.231052
BI,20.41359,-156.230762
BI,20.413723,-156.230386
BI,20.413808,-156.23011
BI,20.413919,-156.229759
BI,20.414441,-156.228126
BI,20.414537,-156.227828
BI,20.414698,-156.227332
BI,20.414796,-156.227035
BI,20.415091,-156.226144
BI,20.415191,-156.225845
BI,20.415359,-156.225347
BI,20.415462,-156.225043
BI,20.415542,-156.224811
BI,20.415669,-156.224445
BI,20.415734,-156.224262
BI,20.415994,-156.223527
BI,20.416059,-156.223343
BI,20.416191,-156.222976
BI,20.416258,-156.222792
BI,20.416795,-156.221321
BI,20.416926,-156.220965
BI,20.417193,-156.220255
BI,20.417329,-156.2199
BI,20.417876,-156.218485
BI,20.418014,-156.218132
BI,20.418063,-156.218008
BI,20.418263,-156.217487
BI,20.418337,-156.217293
BI,20.418461,-156.216972
BI,20.418536,-156.216779
BI,20.418762,-156.216201
BI,20.418837,-156.216008
BI,20.418963,-156.215687
BI,20.41904,-156.215495
BI,20.419269,-156.214918
BI,20.419346,-156.214726
BI,20.419475,-156.214405
BI,20.419553,-156.214213
BI,20.419786,-156.213637
BI,20.419865,-156.213446
BI,20.419996,-156.213126
BI,20.420075,-156.212935
BI,20.420217,-156.21259
BI,20.420297,-156.212399
BI,20.420431,-156.21208
BI,20.420511,-156.211888
BI,20.420753,-156.211315
BI,20.420834,-156.211124
BI,20.42097,-156.210806
BI,20.421053,-156.210614
BI,20.421428,-156.209742
BI,20.421604,-156.209336
BI,20.421871,-156.208727
BI,20.42202,-156.208387
BI,20.422062,-156.208294
BI,20.422108,-156.208186
BI,20.422236,-156.20789
BI,20.422656,-156.206922
BI,20.422755,-156.206696
BI,20.422956,-156.206242
BI,20.423056,-156.206016
BI,20.423462,-156.205113
BI,20.423565,-156.204887
BI,20.42377,-156.204437
BI,20.423874,-156.204212
BI,20.424291,-156.203315
BI,20.424396,-156.20309
BI,20.424607,-156.202643
BI,20.424714,-156.20242
BI,20.425142,-156.201528
BI,20.425249,-156.201305
BI,20.425466,-156.200861
BI,20.425575,-156.200639
BI,20.426014,-156.199753
BI,20.426142,-156.199496
BI,20.426314,-156.19914
BI,20.426407,-156.198947
BI,20.427155,-156.197409
BI,20.427249,-156.197216
BI,20.427438,-156.196833
BI,20.427533,-156.196641
BI,20.427915,-156.195877
BI,20.428011,-156.195686
BI,20.428204,-156.195305
BI,20.428301,-156.195114
BI,20.428895,-156.193956
BI,20.428977,-156.193727
BI,20.429152,-156.19324
BI,20.429258,-156.192949
BI,20.429847,-156.191341
BI,20.429919,-156.191147
BI,20.430063,-156.190758
BI,20.430136,-156.190564
BI,20.43043,-156.189788
BI,20.430503,-156.189594
BI,20.430652,-156.189207
BI,20.430727,-156.189013
BI,20.431329,-156.187468
BI,20.431405,-156.187275
BI,20.431558,-156.186889
BI,20.431635,-156.186697
BI,20.431944,-156.185928
BI,20.432022,-156.185736
BI,20.432178,-156.185352
BI,20.432257,-156.18516
BI,20.432891,-156.183629
BI,20.432971,-156.183438
BI,20.433132,-156.183056
BI,20.433212,-156.182866
BI,20.433537,-156.182104
BI,20.433619,-156.181914
BI,20.433798,-156.181591
BI,20.433894,-156.181354
BI,20.434131,-156.180775
BI,20.434514,-156.179875
BI,20.434617,-156.17964
BI,20.434785,-156.179261
BI,20.43487,-156.179073
BI,20.435216,-156.178321
BI,20.435303,-156.178133
BI,20.435457,-156.177802
BI,20.435569,-156.177574
BI,20.43625,-156.176065
BI,20.436315,-156.175924
BI,20.436447,-156.175643
BI,20.436514,-156.175503
BI,20.43678,-156.174941
BI,20.436846,-156.174801
BI,20.43698,-156.174521
BI,20.437048,-156.174381
BI,20.437588,-156.173263
BI,20.437725,-156.172983
BI,20.438001,-156.172425
BI,20.43814,-156.172146
BI,20.438623,-156.171186
BI,20.438699,-156.171026
BI,20.43908,-156.170231
BI,20.439274,-156.169834
BI,20.439565,-156.169244
BI,20.439464,-156.168547
BI,20.439435,-156.16834
BI,20.439377,-156.167926
BI,20.439349,-156.167719
BI,20.439237,-156.166891
BI,20.43921,-156.166684
BI,20.439157,-156.16627
BI,20.43913,-156.166063
BI,20.438925,-156.164405
BI,20.4389,-156.164197
BI,20.43885,-156.163783
BI,20.438826,-156.163575
BI,20.438732,-156.162745
BI,20.438709,-156.162537
BI,20.438664,-156.162122
BI,20.438642,-156.161914
BI,20.438471,-156.160252
BI,20.43845,-156.160044
BI,20.438409,-156.159628
BI,20.438389,-156.15942
BI,20.438312,-156.158588
BI,20.438293,-156.15838
BI,20.438257,-156.157963
BI,20.438239,-156.157755
BI,20.438102,-156.156089
BI,20.438085,-156.155881
BI,20.438053,-156.155464
BI,20.438038,-156.155256
BI,20.437978,-156.154422
BI,20.437963,-156.154213
BI,20.437935,-156.153796
BI,20.437922,-156.153588
BI,20.437819,-156.151919
BI,20.437807,-156.15171
BI,20.437783,-156.151293
BI,20.437772,-156.151084
BI,20.437729,-156.150249
BI,20.437719,-156.15004
BI,20.437699,-156.149623
BI,20.43769,-156.149414
BI,20.437621,-156.147743
BI,20.437613,-156.147534
BI,20.437598,-156.147116
BI,20.437591,-156.146907
BI,20.437566,-156.146072
BI,20.43756,-156.145863
BI,20.437549,-156.145445
BI,20.437544,-156.145236
BI,20.437509,-156.143511
BI,20.437503,-156.143198
BI,20.437495,-156.142675
BI,20.437491,-156.142362
BI,20.437481,-156.141421
BI,20.437479,-156.141108
BI,20.437476,-156.140585
BI,20.437475,-156.140271
BI,20.437476,-156.140115
BI,20.437476,-156.139853
BI,20.437479,-156.139331
BI,20.437481,-156.139017
BI,20.437491,-156.138076
BI,20.437495,-156.137763
BI,20.437503,-156.13724
BI,20.437509,-156.136927
BI,20.437544,-156.135202
BI,20.437549,-156.134993
BI,20.43756,-156.134575
BI,20.437566,-156.134366
BI,20.437591,-156.133531
BI,20.437598,-156.133322
BI,20.437613,-156.132904
BI,20.437621,-156.132695
BI,20.43769,-156.131024
BI,20.437699,-156.130815
BI,20.437719,-156.130398
BI,20.437729,-156.130189
BI,20.437772,-156.129354
BI,20.437783,-156.129145
BI,20.437807,-156.128728
BI,20.437819,-156.128519
BI,20.437922,-156.12685
BI,20.437935,-156.126642
BI,20.437963,-156.126225
BI,20.437978,-156.126016
BI,20.438038,-156.125183
BI,20.438053,-156.124974
BI,20.438085,-156.124557
BI,20.438102,-156.124349
BI,20.438239,-156.122683
BI,20.438257,-156.122475
BI,20.438293,-156.122059
BI,20.438312,-156.12185
BI,20.438389,-156.121018
BI,20.438409,-156.12081
BI,20.43845,-156.120394
BI,20.438471,-156.120186
BI,20.438642,-156.118524
BI,20.438664,-156.118316
BI,20.438709,-156.117901
BI,20.438732,-156.117693
BI,20.438826,-156.116863
BI,20.43885,-156.116655
BI,20.4389,-156.116241
BI,20.438925,-156.116033
BI,20.43913,-156.114375
BI,20.439157,-156.114168
BI,20.43921,-156.113754
BI,20.439237,-156.113547
BI,20.439349,-156.112719
BI,20.439377,-156.112512
BI,20.439435,-156.112098
BI,20.439464,-156.111892
BI,20.439711,-156.110187
BI,20.439757,-156.109876
BI,20.439835,-156.109359
BI,20.439882,-156.109049
BI,20.440027,-156.108119
BI,20.440076,-156.107808
BI,20.440159,-156.10729
BI,20.440202,-156.107029
BI,20.440228,-156.106873
BI,20.440279,-156.106569
BI,20.440367,-156.106058
BI,20.44042,-156.105751
BI,20.440583,-156.104829
BI,20.440638,-156.104521
BI,20.440731,-156.104009
BI,20.440788,-156.103702
BI,20.441105,-156.10201
BI,20.441144,-156.101805
BI,20.441222,-156.101395
BI,20.441262,-156.101191
BI,20.441424,-156.100372
BI,20.441465,-156.100168
BI,20.441549,-156.099759
BI,20.441591,-156.099555
BI,20.441931,-156.097922
BI,20.441975,-156.097718
BI,20.442062,-156.09731
BI,20.442106,-156.097107
BI,20.442285,-156.096292
BI,20.44233,-156.096089
BI,20.442422,-156.095682
BI,20.442468,-156.095479
BI,20.442842,-156.093854
BI,20.442889,-156.093651
BI,20.442985,-156.093246
BI,20.443033,-156.093043
BI,20.443229,-156.092233
BI,20.443278,-156.09203
BI,20.443378,-156.091626
BI,20.443428,-156.091424
BI,20.443836,-156.089808
BI,20.443887,-156.089606
BI,20.443991,-156.089203
BI,20.444044,-156.089001
BI,20.444256,-156.088196
BI,20.444309,-156.087995
BI,20.444418,-156.087593
BI,20.444472,-156.087392
BI,20.444913,-156.085786
BI,20.444981,-156.085539
BI,20.44512,-156.085047
BI,20.44519,-156.0848
BI,20.445473,-156.083817
BI,20.445552,-156.083549
BI,20.445717,-156.082989
BI,20.446159,-156.081502
BI,20.446217,-156.081308
BI,20.446338,-156.080907
BI,20.446399,-156.080707
BI,20.446646,-156.079907
BI,20.446708,-156.079707
BI,20.446833,-156.079307
BI,20.446896,-156.079108
BI,20.447418,-156.077474
BI,20.447514,-156.077176
BI,20.447676,-156.076681
BI,20.447773,-156.076383
BI,20.448068,-156.075492
BI,20.448168,-156.075193
BI,20.448336,-156.074695
BI,20.448422,-156.074443
BI,20.448473,-156.074292
BI,20.448572,-156.074007
BI,20.44874,-156.073523
BI,20.448843,-156.073232
BI,20.449153,-156.072355
BI,20.449258,-156.072063
BI,20.449433,-156.071577
BI,20.449539,-156.071285
BI,20.450127,-156.069678
BI,20.450199,-156.069483
BI,20.450344,-156.069094
BI,20.450417,-156.0689
BI,20.45071,-156.068123
BI,20.450784,-156.06793
BI,20.450933,-156.067542
BI,20.451007,-156.067349
BI,20.45161,-156.065803
BI,20.451686,-156.06561
BI,20.451838,-156.065225
BI,20.451915,-156.065032
BI,20.452224,-156.064263
BI,20.452302,-156.064071
BI,20.45248,-156.063636
BI,20.452579,-156.06338
BI,20.452689,-156.06309
BI,20.452913,-156.062512
BI,20.453026,-156.062224
BI,20.453481,-156.061072
BI,20.453537,-156.060932
BI,20.453649,-156.060652
BI,20.453706,-156.060512
BI,20.453932,-156.059952
BI,20.453991,-156.059806
BI,20.45411,-156.059516
BI,20.454173,-156.059363
BI,20.454291,-156.059079
BI,20.455556,-156.056042
BI,20.45571,-156.055678
BI,20.45602,-156.054953
BI,20.456177,-156.054592
BI,20.456811,-156.053151
BI,20.456972,-156.052792
BI,20.457296,-156.052075
BI,20.457459,-156.051719
BI,20.457778,-156.051031
BI,20.458096,-156.050262
BI,20.458176,-156.050071
BI,20.458337,-156.049689
BI,20.458417,-156.049498
BI,20.458742,-156.048736
BI,20.458824,-156.048546
BI,20.458989,-156.048166
BI,20.459071,-156.047976
BI,20.459737,-156.04646
BI,20.45982,-156.046271
BI,20.459989,-156.045892
BI,20.460073,-156.045704
BI,20.460414,-156.044949
BI,20.4605,-156.044761
BI,20.460672,-156.044385
BI,20.460758,-156.044197
BI,20.461455,-156.042697
BI,20.461521,-156.042556
BI,20.461652,-156.042274
BI,20.461719,-156.042134
BI,20.461985,-156.041573
BI,20.462051,-156.041432
BI,20.462185,-156.041152
BI,20.462253,-156.041012
BI,20.462793,-156.039894
BI,20.46293,-156.039614
BI,20.463206,-156.039055
BI,20.463345,-156.038775
BI,20.463906,-156.037661
BI,20.464047,-156.037383
BI,20.464332,-156.036829
BI,20.464475,-156.036552
BI,20.465056,-156.035443
BI,20.465129,-156.035304
BI,20.465276,-156.035026
BI,20.465349,-156.034887
BI,20.465645,-156.034333
BI,20.46572,-156.034193
BI,20.46587,-156.033915
BI,20.465947,-156.033773
BI,20.466818,-156.032174
BI,20.467028,-156.03179
BI,20.467344,-156.031215
BI,20.467459,-156.031006
BI,20.467647,-156.030668
BI,20.46776,-156.030466
BI,20.4681,-156.029859
BI,20.468183,-156.029712
BI,20.468253,-156.029247
BI,20.4683,-156.028937
BI,20.468445,-156.028006
BI,20.468494,-156.027695
BI,20.468577,-156.027177
BI,20.468628,-156.026866
BI,20.468784,-156.025928
BI,20.468801,-156.025826
BI,20.468844,-156.025571
BI,20.468932,-156.025059
BI,20.468985,-156.024752
BI,20.469148,-156.023831
BI,20.469203,-156.023524
BI,20.469296,-156.023013
BI,20.469352,-156.022707
BI,20.469513,-156.021848
BI,20.469571,-156.021541
BI,20.46967,-156.02103
BI,20.46973,-156.020723
BI,20.469912,-156.019803
BI,20.469973,-156.019497
BI,20.470077,-156.018986
BI,20.47014,-156.01868
BI,20.470345,-156.017698
BI,20.47041,-156.017391
BI,20.470519,-156.016881
BI,20.470585,-156.016575
BI,20.470787,-156.015657
BI,20.470855,-156.015352
BI,20.470969,-156.014842
BI,20.471038,-156.014537
BI,20.471231,-156.013703
BI,20.471286,-156.013466
BI,20.471378,-156.013071
BI,20.471434,-156.012835
BI,20.471604,-156.012125
BI,20.471661,-156.011889
BI,20.471756,-156.011495
BI,20.471814,-156.011259
BI,20.472041,-156.010344
BI,20.472075,-156.010207
BI,20.472143,-156.009934
BI,20.472178,-156.009797
BI,20.472317,-156.009251
BI,20.472352,-156.009114
BI,20.472422,-156.008842
BI,20.472458,-156.008705
BI,20.472769,-156.007519
BI,20.472805,-156.007384
BI,20.472877,-156.007114
BI,20.472913,-156.006979
BI,20.473058,-156.006439
BI,20.473095,-156.006305
BI,20.473168,-156.006035
BI,20.473205,-156.005901
BI,20.47404,-156.002891
BI,20.474146,-156.002515
BI,20.474361,-156.001765
BI,20.474471,-156.001391
BI,20.474917,-155.999896
BI,20.47503,-155.999522
BI,20.47526,-155.998777
BI,20.475377,-155.998405
BI,20.475899,-155.996771
BI,20.475995,-155.996473
BI,20.476156,-155.995977
BI,20.476254,-155.99568
BI,20.476549,-155.994789
BI,20.476649,-155.99449
BI,20.476817,-155.993991
BI,20.47692,-155.993687
BI,20.476993,-155.993475
BI,20.477106,-155.99315
BI,20.477163,-155.992988
BI,20.477394,-155.992332
BI,20.477452,-155.992169
BI,20.477569,-155.991841
BI,20.477628,-155.991678
BI,20.478103,-155.990366
BI,20.478163,-155.990202
BI,20.478283,-155.989875
BI,20.478344,-155.989711
BI,20.478587,-155.989058
BI,20.478649,-155.988893
BI,20.478773,-155.988565
BI,20.478835,-155.988401
BI,20.478954,-155.98809
BI,20.479338,-155.986887
BI,20.479434,-155.986589
BI,20.479595,-155.986093
BI,20.479693,-155.985796
BI,20.479988,-155.984904
BI,20.480088,-155.984606
BI,20.480256,-155.984107
BI,20.480341,-155.983855
BI,20.480393,-155.983705
BI,20.480491,-155.983419
BI,20.48066,-155.982935
BI,20.480762,-155.982644
BI,20.481073,-155.981767
BI,20.481177,-155.981475
BI,20.481353,-155.980988
BI,20.481459,-155.980697
BI,20.482047,-155.979089
BI,20.482119,-155.978894
BI,20.482264,-155.978505
BI,20.482336,-155.978311
BI,20.48263,-155.977534
BI,20.482704,-155.977341
BI,20.482852,-155.976953
BI,20.482927,-155.97676
BI,20.48353,-155.975214
BI,20.483605,-155.975021
BI,20.483758,-155.974635
BI,20.483835,-155.974443
BI,20.484144,-155.973673
