lat,lon
21.561861,-157.563712
21.561244,-157.563258
21.56109,-157.563144
21.560781,-157.562919
21.560626,-157.562806
21.559384,-157.561911
21.559227,-157.561798
21.558912,-157.561574
21.558755,-157.561463
21.558124,-157.561018
21.557966,-157.560907
21.557649,-157.560686
21.557491,-157.560577
21.55622,-157.559701
21.556061,-157.559592
21.555742,-157.559375
21.555583,-157.559267
21.554943,-157.558836
21.554783,-157.558729
21.554462,-157.558516
21.554301,-157.558409
21.552955,-157.557524
21.552674,-157.55734
21.552204,-157.557036
21.551922,-157.556854
21.551073,-157.556311
21.55079,-157.556131
21.550316,-157.555832
21.550025,-157.555649
21.549582,-157.555374
21.549258,-157.555173
21.549159,-157.555112
21.548915,-157.554963
21.548433,-157.554669
21.548142,-157.554493
21.547357,-157.554022
21.547096,-157.553866
21.546661,-157.553608
21.5464,-157.553454
21.544973,-157.55262
21.5448,-157.552519
21.544453,-157.552319
21.54428,-157.55222
21.543584,-157.551823
21.54341,-157.551725
21.543062,-157.551529
21.542887,-157.551431
21.541488,-157.550655
21.541313,-157.550558
21.540962,-157.550366
21.540787,-157.550271
21.540083,-157.549891
21.539907,-157.549796
21.539554,-157.549608
21.539378,-157.549515
21.537963,-157.548772
21.537786,-157.548679
21.537432,-157.548495
21.537254,-157.548404
21.536543,-157.54804
21.536365,-157.54795
21.536009,-157.54777
21.535831,-157.547681
21.534401,-157.546971
21.534222,-157.546883
21.533864,-157.546707
21.533685,-157.54662
21.532967,-157.546273
21.532787,-157.546187
21.532427,-157.546016
21.532247,-157.545931
21.530803,-157.545254
21.530622,-157.54517
21.530261,-157.545003
21.53008,-157.54492
21.529355,-157.54459
21.529173,-157.544508
21.52881,-157.544345
21.528628,-157.544264
21.527171,-157.543621
21.526988,-157.543541
21.526623,-157.543383
21.526441,-157.543304
21.525709,-157.542991
21.525526,-157.542913
21.525159,-157.542759
21.524976,-157.542682
21.523461,-157.542055
21.523188,-157.541943
21.522732,-157.541757
21.522459,-157.541647
21.521638,-157.541318
21.52137,-157.541211
21.520925,-157.541035
21.520672,-157.540936
21.520526,-157.54088
21.520277,-157.540784
21.519796,-157.5406
21.519508,-157.540492
21.518662,-157.540175
21.51838,-157.54007
21.517909,-157.539897
21.517626,-157.539794
21.516086,-157.539237
21.515899,-157.53917
21.515525,-157.539037
21.515338,-157.538972
21.514589,-157.53871
21.514401,-157.538646
21.514026,-157.538517
21.513838,-157.538454
21.512334,-157.537949
21.512146,-157.537887
21.51177,-157.537763
21.511581,-157.537701
21.510827,-157.537458
21.510638,-157.537397
21.51026,-157.537278
21.510071,-157.537219
21.508557,-157.536749
21.508368,-157.536691
21.507989,-157.536576
21.507799,-157.536519
21.50704,-157.536293
21.50685,-157.536237
21.50647,-157.536126
21.506279,-157.536071
21.504756,-157.535637
21.504549,-157.535579
21.504182,-157.535477
21.504049,-157.53544
21.503714,-157.535346
21.503562,-157.535304
21.502954,-157.535137
21.502802,-157.535095
21.502498,-157.535013
21.502345,-157.534973
21.501126,-157.53465
21.500974,-157.53461
21.500669,-157.534531
