lat,lon
21.326687,-156.638048
21.326323,-156.637117
21.326247,-156.636923
21.326094,-156.636535
21.326017,-156.636342
21.325708,-156.635568
21.32563,-156.635375
21.325473,-156.634989
21.325394,-156.634797
21.324758,-156.633257
21.324678,-156.633065
21.324517,-156.632681
21.324436,-156.632489
21.324111,-156.631723
21.324029,-156.631532
21.323864,-156.63115
21.323781,-156.630959
21.323114,-156.629435
21.323031,-156.629245
21.322862,-156.628865
21.322777,-156.628675
21.322436,-156.627917
21.32235,-156.627727
21.322177,-156.627349
21.322091,-156.62716
21.321393,-156.625652
21.321305,-156.625464
21.321129,-156.625088
21.32104,-156.6249
21.320683,-156.62415
21.320594,-156.623963
21.320413,-156.623589
21.320323,-156.623402
21.319594,-156.62191
21.319503,-156.621724
21.319319,-156.621352
21.319226,-156.621166
21.318854,-156.620425
21.318761,-156.62024
21.318573,-156.61987
21.318478,-156.619686
21.317696,-156.618165
21.317554,-156.617891
21.317315,-156.617434
21.317172,-156.61716
21.316739,-156.616341
21.316596,-156.616071
21.316356,-156.615623
21.316216,-156.615363
21.31614,-156.615222
21.316011,-156.614986
21.315758,-156.614524
21.315605,-156.614248
21.31515,-156.613429
21.314998,-156.613156
21.314743,-156.612703
21.314589,-156.612431
21.313745,-156.610949
21.313642,-156.610769
21.313436,-156.610411
21.313332,-156.610232
21.312916,-156.609518
21.312811,-156.60934
21.312601,-156.608984
21.312495,-156.608807
21.311648,-156.607389
21.311541,-156.607212
21.311327,-156.606859
21.31122,-156.606682
21.310789,-156.605978
21.310681,-156.605802
21.310463,-156.605452
21.310354,-156.605277
21.309478,-156.603879
21.309368,-156.603704
21.309147,-156.603356
21.309036,-156.603182
21.30859,-156.602488
21.308478,-156.602315
21.308254,-156.601969
21.308141,-156.601797
21.307236,-156.60042
21.307123,-156.600248
21.306894,-156.599905
21.30678,-156.599734
21.30632,-156.59905
21.30619,-156.598857
21.305964,-156.598525
21.305805,-156.59829
21.305283,-156.597523
21.305161,-156.597345
21.304916,-156.59699
